"BRACKETT ISD","JONES EL","136901101","136901","PK - 05","E","136","20","KINNEY","R","NA","NQ","","","N","N"
"BRADY ISD","BRADY EL","160901101","160901","01 - 12","B","160","15","MCCULLOCH","R","NA","NQ","","","N","N"
"BRADY ISD","BRADY H S","160901001","160901","09 - 12","S","160","15","MCCULLOCH","R","NQ","NQ","","","N","N"
"BRADY ISD","BRADY J H","160901041","160901","07 - 08","M","160","15","MCCULLOCH","R","NA","NQ","","","N","N"
"BRADY ISD","NORTH WARD PRI","160901103","160901","EE - KG","E","160","15","MCCULLOCH","N","NR","","","","N","N"
"BRAZOS ISD","BRAZOS EL","008903102","008903","EE - 05","E","008","06","AUSTIN","A","NA","NQ","","","N","N"
"BRAZOS ISD","BRAZOS H S","008903001","008903","09 - 12","S","008","06","AUSTIN","A","NQ","NQ","","","N","N"
"BRAZOS ISD","BRAZOS MIDDLE","008903041","008903","06 - 08","M","008","06","AUSTIN","A","NA","NQ","","","N","N"
"BRAZOSPORT ISD","A P BEUTEL EL","020905102","020905","EE - 04","E","020","04","BRAZORIA","E","NA","NQ","","","N","N"
"BRAZOSPORT ISD","ALTER PLACEMENT CTR","020905004","020905","05 - 12","B","020","04","BRAZORIA","1","PE","","","","N","N"
"BRAZOSPORT ISD","BESS BRANNEN EL","020905111","020905","EE - 04","E","020","04","BRAZORIA","E","NA","NQ","","","P","N"
"BRAZOSPORT ISD","BRAZOSPORT H S","020905001","020905","09 - 12","S","020","04","BRAZORIA","R","NQ","NQ","","","N","N"
"BRAZOSPORT ISD","BRAZOSWOOD H S","020905002","020905","09 - 12","S","020","04","BRAZORIA","E","NQ","RM","","","N","N"
"BRAZOSPORT ISD","CLUTE INT","020905041","020905","06 - 08","M","020","04","BRAZORIA","R","NA","M","","","N","N"
"BRAZOSPORT ISD","ELISABET NEY EL","020905107","020905","EE - 04","E","020","04","BRAZORIA","E","NA","R","","","N","N"
"BRAZOSPORT ISD","FREEPORT INT","020905042","020905","07 - 08","M","020","04","BRAZORIA","R","NA","RM","","","N","N"
"BRAZOSPORT ISD","GLADYS POLK EL","020905113","020905","EE - 05","E","020","04","BRAZORIA","E","NA","NQ","","","N","N"
"BRAZOSPORT ISD","GRIFFITH EL","020905114","020905","EE - 05","E","020","04","BRAZORIA","R","NA","R","","","P","N"
"BRAZOSPORT ISD","JANE LONG EL","020905106","020905","EE - 04","E","020","04","BRAZORIA","R","NA","NQ","","","N","N"
"BRAZOSPORT ISD","LAKE JACKSON INT","020905043","020905","07 - 08","M","020","04","BRAZORIA","R","NA","M","","","N","N"
"BRAZOSPORT ISD","O A FLEMING EL","020905104","020905","EE - 04","E","020","04","BRAZORIA","E","NA","NQ","","","N","N"
"BRAZOSPORT ISD","O M ROBERTS EL","020905109","020905","PK - 04","E","020","04","BRAZORIA","E","NA","R","","","N","N"
"BRAZOSPORT ISD","O'HARA LANIER MIDDLE","020905116","020905","05 - 06","M","020","04","BRAZORIA","A","NA","NQ","","","N","N"
"BRAZOSPORT ISD","RASCO MIDDLE","020905115","020905","05 - 06","M","020","04","BRAZORIA","E","NA","R","","","N","N"
"BRAZOSPORT ISD","S F AUSTIN EL","020905101","020905","EE - 06","E","020","04","BRAZORIA","E","NA","NQ","","","N","N"
"BRAZOSPORT ISD","T W OGG EL","020905108","020905","EE - 05","E","020","04","BRAZORIA","E","NA","R","","","N","N"
"BRAZOSPORT ISD","VELASCO EL","020905110","020905","PK - 04","E","020","04","BRAZORIA","R","NA","NQ","","","N","N"
"BRECKENRIDGE ISD","BRECKENRIDGE ALTER","215901002","215901","06 - 12","B","215","14","STEPHENS","N","NR","","","","N","N"
"BRECKENRIDGE ISD","BRECKENRIDGE H S","215901001","215901","09 - 12","S","215","14","STEPHENS","R","NQ","R","","","N","N"
"BRECKENRIDGE ISD","BRECKENRIDGE J H","215901041","215901","07 - 08","M","215","14","STEPHENS","R","NA","NQ","","","N","N"
"BRECKENRIDGE ISD","EAST EL","215901101","215901","EE - 01","E","215","14","STEPHENS","E","NA","NQ","215901102","NORTH EL","N","N"
"BRECKENRIDGE ISD","NORTH EL","215901102","215901","02 - 03","E","215","14","STEPHENS","E","NA","NQ","","SOUTH EL","N","N"
"BRECKENRIDGE ISD","SOUTH EL","215901103","215901","04 - 06","E","215","14","STEPHENS","R","NA","NQ","","","N","N"
"BREMOND ISD","BREMOND EL","198901101","198901","EE - 05","E","198","06","ROBERTSON","R","NA","NQ","","","N","N"
"BREMOND ISD","BREMOND H S","198901001","198901","09 - 12","S","198","06","ROBERTSON","E","NQ","M","","","N","N"
"BREMOND ISD","BREMOND MIDDLE","198901041","198901","06 - 08","M","198","06","ROBERTSON","R","NA","NQ","","","N","N"
"BRENHAM ISD","ALTON EL","239901101","239901","PK - 02","E","239","06","WASHINGTON","A","NA","NQ","239901103","BRENHAM INT","N","N"
"BRENHAM ISD","BRENHAM ALTER","239901002","239901","07 - 12","S","239","06","WASHINGTON","1","PE","","","","N","N"
"BRENHAM ISD","BRENHAM EL","239901102","239901","EE - 02","E","239","06","WASHINGTON","A","NA","NQ","239901103","BRENHAM INT","N","N"
"BRENHAM ISD","BRENHAM H S","239901001","239901","09 - 12","S","239","06","WASHINGTON","A","NQ","R","","","N","N"
"BRENHAM ISD","BRENHAM INT","239901103","239901","03 - 04","E","239","06","WASHINGTON","A","NA","NQ","","","N","N"
"BRENHAM ISD","BRENHAM J H","239901042","239901","07 - 08","M","239","06","WASHINGTON","A","NA","NQ","","","N","N"
"BRENHAM ISD","BRENHAM MIDDLE","239901041","239901","05 - 06","M","239","06","WASHINGTON","A","NA","R","","","N","N"
"BRENHAM ISD","BRENHAM STATE SCH","239901104","239901","12 - 12","S","239","06","WASHINGTON","N","NR","","","","N","N"
"BRIDGE CITY ISD","BRIDGE CITY H S","181901001","181901","09 - 12","S","181","05","ORANGE","E","NQ","NQ","","","N","N"
"BRIDGE CITY ISD","BRIDGE CITY INT","181901103","181901","04 - 06","E","181","05","ORANGE","A","NA","NQ","","","N","N"
"BRIDGE CITY ISD","BRIDGE CITY J H","181901041","181901","07 - 08","M","181","05","ORANGE","A","NA","NQ","","","N","N"
"BRIDGE CITY ISD","HATTON EL","181901101","181901","EE - 03","E","181","05","ORANGE","E","NA","NQ","","BRIDGE CITY INT","N","N"
"BRIDGE CITY ISD","SIMS EL","181901102","181901","EE - 03","E","181","05","ORANGE","E","NA","NQ","","BRIDGE CITY INT","N","N"
"BRIDGEPORT ISD","BRIDGEPORT EL","249903101","249903","EE - 03","E","249","11","WISE","R","NA","R","","BRIDGEPORT INT","N","N"
"BRIDGEPORT ISD","BRIDGEPORT H S","249903001","249903","09 - 12","S","249","11","WISE","A","NQ","NQ","","","N","N"
"BRIDGEPORT ISD","BRIDGEPORT INT","249903102","249903","04 - 05","E","249","11","WISE","A","NA","NQ","","","N","N"
"BRIDGEPORT ISD","BRIDGEPORT MIDDLE","249903041","249903","06 - 08","M","249","11","WISE","A","NA","NQ","","","N","N"
"BRIGHT IDEAS CHARTER","BRIGHT IDEAS CHARTER","243801001","243801","PK - 12","B","243","09","WICHITA","H","NH","","","","N","Y"
"BROADDUS ISD","BROADDUS EL","203902101","203902","EE - 06","E","203","07","SAN AUGUSTINE","R","NA","NQ","","","N","N"
"BROADDUS ISD","BROADDUS H S","203902001","203902","07 - 12","S","203","07","SAN AUGUSTINE","A","NQ","NQ","","","N","N"
"BROCK ISD","BROCK EL","184909101","184909","EE - 06","E","184","11","PARKER","R","NA","NQ","","","N","N"
"BROCK ISD","BROCK H S","184909001","184909","07 - 12","S","184","11","PARKER","E","NQ","NQ","","","N","N"
"BRONTE ISD","BRONTE EL","041901101","041901","EE - 06","E","041","15","COKE","E","NA","NQ","","","N","N"
"BRONTE ISD","BRONTE H S","041901001","041901","07 - 12","S","041","15","COKE","R","NQ","NQ","","","N","N"
"BRONTE ISD","FAIRVIEW ACCELERATED","041901003","041901","09 - 12","S","041","15","COKE","1","PE","","","","N","N"
"BRONTE ISD","JUVENILE DETENT CTR","041901002","041901","07 - 12","S","041","15","COKE","2","PE","","","","N","N"
"BROOKELAND ISD","BROOKELAND EL","121902101","121902","PK - 06","E","121","05","JASPER","A","NA","NQ","","","N","N"
"BROOKELAND ISD","BROOKELAND H S","121902001","121902","07 - 12","S","121","05","JASPER","A","NQ","NQ","","","N","N"
"BROOKESMITH ISD","BROOKESMITH EL","025908101","025908","KG - 08","E","025","15","BROWN","A","NA","R","","","N","N"
"BROOKESMITH ISD","BROOKESMITH H S","025908001","025908","09 - 12","S","025","15","BROWN","R","NQ","NQ","","","N","N"
"BROOKS ISD","FALFURRIAS EL","024901101","024901","02 - 05","E","024","02","BROOKS","A","NA","NQ","","","N","N"
"BROOKS ISD","FALFURRIAS H S","024901001","024901","09 - 12","S","024","02","BROOKS","A","NQ","NQ","","","N","N"
"BROOKS ISD","FALFURRIAS J H","024901041","024901","07 - 08","M","024","02","BROOKS","A","NA","NQ","","","N","N"
"BROOKS ISD","LASATER EL","024901103","024901","EE - 01","E","024","02","BROOKS","A","NA","NQ","024901101","FALFURRIAS EL","N","N"
"BROOKS ISD","SIXTH GRADE CAMPUS","024901042","024901","06 - 06","M","024","02","BROOKS","A","NA","NQ","","","N","N"
"BROWNFIELD ISD","BROWNFIELD H S","223901001","223901","09 - 12","S","223","17","TERRY","A","NQ","NQ","","","N","N"
"BROWNFIELD ISD","BROWNFIELD INT","223901104","223901","04 - 05","E","223","17","TERRY","R","NA","NQ","","","N","N"
"BROWNFIELD ISD","BROWNFIELD MIDDLE","223901041","223901","06 - 08","M","223","17","TERRY","A","NA","NQ","","","N","N"
"BROWNFIELD ISD","COLONIAL HEIGHTS EL","223901101","223901","EE - 01","E","223","17","TERRY","A","NA","NQ","223901102","OAK GROVE EL","N","N"
"BROWNFIELD ISD","OAK GROVE EL","223901102","223901","02 - 03","E","223","17","TERRY","A","NA","NQ","","BROWNFIELD INT","N","N"
"BROWNFIELD ISD","STUDENT ALTER PROG INC","223901002","223901","09 - 12","S","223","17","TERRY","2","PE","","","","N","N"
"BROWNFIELD ISD","UNION CAMPUS","223901004","223901","08 - 12","S","223","17","TERRY","N","NR","","","","N","N"
"BROWNSBORO ISD","A L P H A CAMPUS","107902002","107902","10 - 12","S","107","07","HENDERSON","1","PE","","","","N","N"
"BROWNSBORO ISD","BROWNSBORO EL","107902101","107902","PK - 03","E","107","07","HENDERSON","R","NA","NQ","","BROWNSBORO INT","N","N"
"BROWNSBORO ISD","BROWNSBORO H S","107902001","107902","09 - 12","S","107","07","HENDERSON","A","NQ","NQ","","","N","N"
"BROWNSBORO ISD","BROWNSBORO INT","107902104","107902","EE - 11","B","107","07","HENDERSON","A","NA","NQ","","","N","N"
"BROWNSBORO ISD","BROWNSBORO J H","107902041","107902","07 - 08","M","107","07","HENDERSON","R","NA","NQ","","","N","N"
"BROWNSBORO ISD","CHANDLER EL","107902103","107902","PK - 05","E","107","07","HENDERSON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","BRUCE AIKEN EL","031901133","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","BURNS EL","031901128","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","CAMERON CO J J A E P","031901034","031901","08 - 09","M","031","01","CAMERON","N","NR","","","","N","N"
"BROWNSVILLE ISD","CANALES EL","031901101","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","CENTRAL MIDDLE","031901041","031901","06 - 08","M","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","CLEARWATER EL","031901116","031901","PK - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","CROMACK EL","031901102","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","CUMMINGS MIDDLE","031901042","031901","06 - 08","M","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","DEL CASTILLO EL","031901120","031901","EE - 05","E","031","01","CAMERON","R","NA","NQ","","","N","N"
"BROWNSVILLE ISD","EGLY EL","031901123","031901","EE - 05","E","031","01","CAMERON","R","NA","R","","","N","N"
"BROWNSVILLE ISD","EL JARDIN EL","031901105","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","FAULK MIDDLE","031901043","031901","06 - 08","M","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","FILEMON B VELA MIDDLE","031901047","031901","06 - 08","M","031","01","CAMERON","R","NA","NQ","","","N","N"
"BROWNSVILLE ISD","GARDEN PARK EL","031901106","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","GARZA EL","031901124","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","GONZALEZ EL","031901130","031901","PK - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","HANNA H S","031901001","031901","09 - 12","S","031","01","CAMERON","R","NQ","NQ","","","N","N"
"BROWNSVILLE ISD","HUBERT R HUDSON EL","031901134","031901","EE - 05","E","031","01","CAMERON","R","NA","R","","","N","N"
"BROWNSVILLE ISD","JOSEPHINE CASTANEDA EL","031901115","031901","PK - 05","E","031","01","CAMERON","R","NA","NQ","","","N","N"
"BROWNSVILLE ISD","LINCOLN PARK SCH","031901127","031901","EE - 12","B","031","01","CAMERON","1","PE","","","","N","N"
"BROWNSVILLE ISD","LONGORIA EL","031901103","031901","PK - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","LOPEZ H S","031901007","031901","09 - 12","S","031","01","CAMERON","R","NQ","NQ","","","N","N"
"BROWNSVILLE ISD","MARY & FRANK YTURRIA EL","031901132","031901","PK - 05","E","031","01","CAMERON","R","NA","NQ","","","N","N"
"BROWNSVILLE ISD","MORNINGSIDE EL","031901129","031901","EE - 05","E","031","01","CAMERON","E","NA","RM","","","N","N"
"BROWNSVILLE ISD","OLIVEIRA MIDDLE","031901045","031901","06 - 08","M","031","01","CAMERON","R","NA","R","","","N","N"
"BROWNSVILLE ISD","PACE H S","031901003","031901","09 - 12","S","031","01","CAMERON","R","NQ","NQ","","","N","N"
"BROWNSVILLE ISD","PALM GROVE EL","031901122","031901","PK - 05","E","031","01","CAMERON","A","NA","R","","","N","N"
"BROWNSVILLE ISD","PEREZ EL","031901121","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","PERKINS MIDDLE","031901046","031901","06 - 08","M","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","PORTER H S","031901002","031901","09 - 12","S","031","01","CAMERON","R","NQ","NQ","","","N","N"
"BROWNSVILLE ISD","PUTEGNAT EL","031901108","031901","PK - 05","E","031","01","CAMERON","R","NA","NQ","","","N","N"
"BROWNSVILLE ISD","R L MARTIN EL","031901104","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","RAUL BESTEIRO JR MIDDLE","031901048","031901","06 - 08","M","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","RESACA EL","031901109","031901","EE - 05","E","031","01","CAMERON","R","NA","NQ","","","N","N"
"BROWNSVILLE ISD","RIVERA H S","031901004","031901","09 - 12","S","031","01","CAMERON","R","NQ","NQ","","","N","N"
"BROWNSVILLE ISD","RUSSELL EL","031901110","031901","EE - 05","E","031","01","CAMERON","R","NA","NQ","","","N","N"
"BROWNSVILLE ISD","SEN EDDIE A LUCIO JR MIDDLE","031901051","031901","06 - 08","M","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","SHARP EL","031901111","031901","EE - 05","E","031","01","CAMERON","R","NA","NQ","","","N","N"
"BROWNSVILLE ISD","SKINNER EL","031901112","031901","PK - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","SOUTHMOST EL","031901131","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","STELL MIDDLE","031901044","031901","06 - 08","M","031","01","CAMERON","R","NA","NQ","","","N","N"
"BROWNSVILLE ISD","TEEN LEARNING COMMUNITY","031901033","031901","06 - 12","B","031","01","CAMERON","1","PE","","","","N","N"
"BROWNSVILLE ISD","VERMILLION ROAD EL","031901126","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","VICTORIA HEIGHTS EL","031901113","031901","EE - 05","E","031","01","CAMERON","A","NA","NQ","","","N","N"
"BROWNSVILLE ISD","VILLA NUEVA EL","031901117","031901","EE - 05","E","031","01","CAMERON","E","NA","R","","","N","N"
"BROWNWOOD ISD","BROWNWOOD A E P","025902042","025902","04 - 10","B","025","15","BROWN","N","NR","","","","N","N"
"BROWNWOOD ISD","BROWNWOOD H S","025902001","025902","09 - 12","S","025","15","BROWN","A","NQ","NQ","","","N","N"
"BROWNWOOD ISD","BROWNWOOD INT","025902108","025902","05 - 06","M","025","15","BROWN","A","NA","NQ","","","N","N"
"BROWNWOOD ISD","BROWNWOOD MIDDLE","025902041","025902","07 - 08","M","025","15","BROWN","A","NA","NQ","","","N","N"
"BROWNWOOD ISD","CAREER PREP H S","025902002","025902","09 - 12","S","025","15","BROWN","1","PE","","","","N","N"
"BROWNWOOD ISD","COGGIN EL","025902101","025902","03 - 04","E","025","15","BROWN","A","NA","NQ","","","N","N"
"BROWNWOOD ISD","EAST EL","025902109","025902","KG - 04","E","025","15","BROWN","R","NA","M","","","N","N"
"BROWNWOOD ISD","NORTHWEST EL","025902106","025902","EE - 02","E","025","15","BROWN","A","NA","NQ","025902101","COGGIN EL","N","N"
"BROWNWOOD ISD","SOUTH EL","025902105","025902","PK - 04","E","025","15","BROWN","A","NA","R","","","N","N"
"BROWNWOOD ISD","WOODLAND HEIGHTS EL","025902107","025902","KG - 04","E","025","15","BROWN","R","NA","NQ","","","N","N"
"BRUCEVILLE-EDDY ISD","B-E ACHIEVEMENT CTR","161919198","161919","07 - 12","S","161","12","MCLENNAN","N","NR","","","","N","N"
"BRUCEVILLE-EDDY ISD","BRUCEVILLE-EDDY EL","161919101","161919","EE - 04","E","161","12","MCLENNAN","A","NA","NQ","","","N","N"
"BRUCEVILLE-EDDY ISD","BRUCEVILLE-EDDY H S","161919001","161919","09 - 12","S","161","12","MCLENNAN","E","NQ","R","","","N","N"
"BRUCEVILLE-EDDY ISD","BRUCEVILLE-EDDY MIDDLE","161919041","161919","05 - 08","M","161","12","MCLENNAN","A","NA","NQ","","","N","N"
"BRUCEVILLE-EDDY ISD","OPPORTUNITY LEARNING CTR","161919002","161919","09 - 12","S","161","12","MCLENNAN","1","PE","","","","N","N"
"BRYAN ISD","ALTER CTR","021902011","021902","09 - 12","S","021","06","BRAZOS","1","PE","","","","N","N"
"BRYAN ISD","ALTON BOWEN EL","021902117","021902","KG - 05","E","021","06","BRAZOS","E","NA","R","","","N","N"
"BRYAN ISD","BONHAM EL","021902103","021902","EE - 06","E","021","06","BRAZOS","A","NA","NQ","","","N","N"
"BRYAN ISD","BRYAN H S","021902001","021902","09 - 12","S","021","06","BRAZOS","A","NQ","NQ","","","N","N"
"BRYAN ISD","BRYAN H S AT LAMAR","021902005","021902","09 - 09","S","021","06","BRAZOS","A","NA","NQ","021902001","BRYAN H S","N","N"
"BRYAN ISD","CARVER PRE-K CTR","021902116","021902","EE - PK","E","021","06","BRAZOS","N","NR","","","","N","N"
"BRYAN ISD","CROCKETT EL","021902105","021902","KG - 05","E","021","06","BRAZOS","A","NA","NQ","","","N","N"
"BRYAN ISD","FANNIN EL","021902106","021902","EE - 05","E","021","06","BRAZOS","A","NA","R","","","N","N"
"BRYAN ISD","HENDERSON EL","021902107","021902","EE - 05","E","021","06","BRAZOS","A","NA","NQ","","","N","N"
"BRYAN ISD","JANE LONG MIDDLE","021902045","021902","06 - 08","M","021","06","BRAZOS","A","NA","NQ","","","N","N"
"BRYAN ISD","JOHNSON EL","021902108","021902","KG - 05","E","021","06","BRAZOS","E","NA","RM","","","N","N"
"BRYAN ISD","JONES EL MAGNET","021902115","021902","03 - 05","E","021","06","BRAZOS","A","NA","NQ","","","N","N"
"BRYAN ISD","KEMP EL","021902101","021902","EE - 05","E","021","06","BRAZOS","A","NA","NQ","","","N","N"
"BRYAN ISD","LOS HERMONOS","021902013","021902","03 - 11","B","021","06","BRAZOS","N","NR","","","","N","N"
"BRYAN ISD","MARY BRANCH EL","021902114","021902","EE - 06","E","021","06","BRAZOS","A","NA","NQ","","","N","N"
"BRYAN ISD","MILAM EL","021902109","021902","EE - 02","E","021","06","BRAZOS","A","NA","NQ","021902115","JONES EL MAGNET","N","N"
"BRYAN ISD","NAVARRO EL","021902113","021902","EE - 05","E","021","06","BRAZOS","E","NA","R","","","N","N"
"BRYAN ISD","NEAL EL","021902118","021902","KG - 05","E","021","06","BRAZOS","R","NA","NQ","","","N","N"
"BRYAN ISD","S O S","021902012","021902","06 - 12","B","021","06","BRAZOS","1","PE","","","","N","N"
"BRYAN ISD","SAM HOUSTON EL","021902112","021902","EE - 05","E","021","06","BRAZOS","R","NA","NQ","","","N","N"
"BRYAN ISD","SAM RAYBURN MIDDLE","021902046","021902","06 - 08","M","021","06","BRAZOS","A","NA","NQ","","","N","N"
"BRYAN ISD","STEPHEN F AUSTIN MIDDLE","021902041","021902","06 - 08","M","021","06","BRAZOS","A","NA","NQ","","","N","N"
"BRYAN ISD","SUL ROSS EL","021902110","021902","EE - 05","E","021","06","BRAZOS","E","NA","NQ","","","N","N"
"BRYSON ISD","BRYSON SCHOOL","119901001","119901","EE - 12","B","119","09","JACK","A","NQ","NQ","","","N","N"
"BUCKHOLTS ISD","BUCKHOLTS SCHOOL","166907001","166907","PK - 12","B","166","06","MILAM","A","NQ","NQ","","","N","N"
"BUENA VISTA ISD","BUENA VISTA SCHOOL","186901001","186901","KG - 12","B","186","18","PECOS","R","NQ","R","","","N","N"
"BUFFALO ISD","BUFFALO EL","145901102","145901","PK - 04","E","145","06","LEON","A","NA","NQ","","","N","N"
"BUFFALO ISD","BUFFALO H S","145901002","145901","09 - 12","S","145","06","LEON","R","NQ","NQ","","","N","N"
"BUFFALO ISD","BUFFALO MIDDLE","145901041","145901","05 - 08","M","145","06","LEON","A","NA","R","","","N","N"
"BUILDING ALTERNATIVES CHARTER","BUILDING ALTER CHARTER","015802001","015802","08 - 12","S","015","20","BEXAR","1","PE","","","","N","Y"
"BULLARD ISD","BULLARD EL","212902101","212902","PK - 05","E","212","07","SMITH","A","NA","NQ","","","N","N"
"BULLARD ISD","BULLARD H S","212902001","212902","09 - 12","S","212","07","SMITH","A","NQ","NQ","","","N","N"
"BULLARD ISD","BULLARD MIDDLE","212902041","212902","06 - 08","M","212","07","SMITH","A","NA","NQ","","","N","N"
"BULLARD ISD","ST LOUIS UNIT","212902002","212902","08 - 09","M","212","07","SMITH","N","NR","","","","N","N"
"BUNA ISD","BUNA EL","121903101","121903","EE - 04","E","121","05","JASPER","E","NA","NQ","","","N","N"
"BUNA ISD","BUNA H S","121903001","121903","09 - 12","S","121","05","JASPER","L","NE","NE","","","N","N"
"BUNA ISD","BUNA J H","121903041","121903","05 - 08","M","121","05","JASPER","R","NA","NQ","","","N","N"
"BURKBURNETT ISD","ALTER ED CTR","243901002","243901","09 - 12","S","243","09","WICHITA","1","PE","","","","N","N"
"BURKBURNETT ISD","BURKBURNETT H S","243901001","243901","09 - 12","S","243","09","WICHITA","A","NQ","NQ","","","N","N"
"BURKBURNETT ISD","BURKBURNETT J H","243901041","243901","06 - 08","M","243","09","WICHITA","A","NA","NQ","","","N","N"
"BURKBURNETT ISD","I C EVANS EL","243901104","243901","EE - 05","E","243","09","WICHITA","R","NA","NQ","","","N","N"
"BURKBURNETT ISD","JOHN G HARDIN EL","243901101","243901","EE - 05","E","243","09","WICHITA","A","NA","NQ","","","N","N"
"BURKBURNETT ISD","JOHN G TOWER EL","243901103","243901","EE - 05","E","243","09","WICHITA","A","NA","NQ","","","N","N"
"BURKEVILLE ISD","BURKEVILLE EL","176901101","176901","PK - 06","E","176","05","NEWTON","A","NA","NQ","","","N","N"
"BURKEVILLE ISD","BURKEVILLE JR-SR H S","176901001","176901","07 - 12","S","176","05","NEWTON","A","NE","NE","","","N","N"
"BURLESON ISD","BURLESON ALTERNATIVE","126902003","126902","07 - 12","S","126","11","JOHNSON","2","PE","","","","N","N"
"BURLESON ISD","BURLESON H S","126902001","126902","09 - 12","S","126","11","JOHNSON","R","NQ","R","","","N","N"
"BURLESON ISD","BURLESON INT","126902106","126902","05 - 06","M","126","11","JOHNSON","R","NA","R","","","N","N"
"BURLESON ISD","BURLESON MIDDLE","126902041","126902","07 - 08","M","126","11","JOHNSON","A","NA","NQ","","","N","N"
"BURLESON ISD","FRAZIER EL","126902102","126902","KG - 04","E","126","11","JOHNSON","A","NA","NQ","","","N","N"
"BURLESON ISD","JACK TAYLOR EL","126902105","126902","EE - 04","E","126","11","JOHNSON","A","NA","NQ","","","N","N"
"BURLESON ISD","MOUND EL","126902103","126902","PK - 04","E","126","11","JOHNSON","A","NA","NQ","","","N","N"
"BURLESON ISD","NORWOOD EL","126902104","126902","EE - 04","E","126","11","JOHNSON","E","NA","R","","","N","N"
"BURLESON ISD","WILLIAM STRIBLING EL","126902107","126902","KG - 04","E","126","11","JOHNSON","R","NA","NQ","","","N","N"
"BURNET CONS ISD","BERTRAM EL","027903102","027903","EE - 05","E","027","13","BURNET","E","NA","R","","","N","N"
"BURNET CONS ISD","BURNET EL","027903101","027903","EE - 03","E","027","13","BURNET","R","NA","NQ","","SHADY GROVE EL","N","N"
"BURNET CONS ISD","BURNET H S","027903001","027903","EE - 12","B","027","13","BURNET","A","NQ","R","","","N","N"
"BURNET CONS ISD","BURNET MIDDLE","027903041","027903","06 - 08","M","027","13","BURNET","E","NA","R","","","N","N"
"BURNET CONS ISD","HIGHLAND LAKES ACHIEVEMENT","027903002","027903","07 - 11","S","027","13","BURNET","1","PE","","","","N","N"
"BURNET CONS ISD","QUEST","027903003","027903","EE - 12","B","027","13","BURNET","1","PE","","","","N","N"
"BURNET CONS ISD","SHADY GROVE EL","027903104","027903","04 - 05","E","027","13","BURNET","E","NA","NQ","","","N","N"
"BURNHAM WOOD CHARTER SCHOOL","BURNHAM WOOD CHARTER SCHOOL","071801001","071801","KG - 10","B","071","19","EL PASO","H","NH","","","","N","Y"
"BURTON ISD","BURTON EL","239903101","239903","EE - 06","E","239","06","WASHINGTON","A","NA","NQ","","","N","N"
"BURTON ISD","BURTON H S","239903001","239903","07 - 12","S","239","06","WASHINGTON","R","NQ","NQ","","","N","N"
"BUSHLAND ISD","BUSHLAND EL","188904101","188904","EE - 04","E","188","16","POTTER","R","NA","NQ","","","N","N"
"BUSHLAND ISD","BUSHLAND MIDDLE","188904041","188904","05 - 08","M","188","16","POTTER","R","NA","NQ","","","N","N"
"BYERS ISD","BYERS SCHOOL","039901001","039901","EE - 12","B","039","09","CLAY","E","NQ","R","","","N","N"
"BYNUM ISD","BYNUM SCHOOL","109902001","109902","PK - 12","B","109","12","HILL","E","NQ","NQ","","","N","N"
"CADDO MILLS ISD","CADDO MILLS EL","116901101","116901","PK - 05","E","116","10","HUNT","E","NA","NQ","","","N","N"
"CADDO MILLS ISD","CADDO MILLS H S","116901001","116901","09 - 12","S","116","10","HUNT","E","NQ","NQ","","","N","N"
"CADDO MILLS ISD","CADDO MILLS MIDDLE","116901041","116901","06 - 08","M","116","10","HUNT","R","NA","NQ","","","N","N"
