DISTNAME,CAMPNAME,CACKDTL,CAMPUS,DISTRICT,COUNTY,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING
HUMBLE ISD,EAGLE SPRINGS ELEMENTARY,WN,101913121,101913,101,04,HARRIS,E,EE - 05,N,,,A
HUMBLE ISD,ELM GROVE EL,WMNZ,101913107,101913,101,04,HARRIS,E,KG - 05,N,,,R
HUMBLE ISD,FOSTER EL,,101913104,101913,101,04,HARRIS,E,EE - 05,N,,,A
HUMBLE ISD,GREENTREE EL,EWMNX,101913109,101913,101,04,HARRIS,E,KG - 05,N,,,E
HUMBLE ISD,HIDDEN HOLLOW EL,AEWMNY,101913114,101913,101,04,HARRIS,E,EE - 05,N,,,E
HUMBLE ISD,HUMBLE EL,,101913101,101913,101,04,HARRIS,E,PK - 05,N,,,A
HUMBLE ISD,HUMBLE H S,,101913001,101913,101,04,HARRIS,S,09 - 12,N,,,A
HUMBLE ISD,HUMBLE MIDDLE,X,101913041,101913,101,04,HARRIS,M,06 - 08,N,,,A
HUMBLE ISD,JACK M FIELDS SR EL,X,101913117,101913,101,04,HARRIS,E,PK - 05,N,,,A
HUMBLE ISD,JJAEP CAMPUS,,101913198,101913,101,04,HARRIS,S,09 - 12,N,,,X
HUMBLE ISD,KINGWOOD H S,UVSY,101913002,101913,101,04,HARRIS,S,09 - 12,N,,,A
HUMBLE ISD,KINGWOOD MIDDLE,ESY,101913042,101913,101,04,HARRIS,M,06 - 08,N,,,A
HUMBLE ISD,LAKELAND EL,,101913102,101913,101,04,HARRIS,E,EE - 05,N,,,A
HUMBLE ISD,MAPLEBROOK ELEMENTARY,N,101913119,101913,101,04,HARRIS,E,EE - 05,N,,,A
HUMBLE ISD,NORTH BELT EL,X,101913103,101913,101,04,HARRIS,E,PK - 05,N,,,A
HUMBLE ISD,OAK FOREST EL,WM,101913118,101913,101,04,HARRIS,E,EE - 05,N,,,A
HUMBLE ISD,OAKS EL,,101913108,101913,101,04,HARRIS,E,EE - 05,N,,,A
HUMBLE ISD,PARK LAKES ELEMENTARY,,101913122,101913,101,04,HARRIS,E,PK - 05,N,,,L
HUMBLE ISD,PINEFOREST EL,WNZ,101913111,101913,101,04,HARRIS,E,KG - 05,N,,,R
HUMBLE ISD,QUEST H S,UVS,101913005,101913,101,04,HARRIS,S,09 - 12,N,,,A
HUMBLE ISD,RIVERWOOD MIDDLE,AEWMS,101913045,101913,101,04,HARRIS,M,06 - 08,N,,,R
HUMBLE ISD,SHADOW FOREST EL,AEWMNX,101913116,101913,101,04,HARRIS,E,KG - 05,N,,,E
HUMBLE ISD,SUMMERWOOD EL,EWN,101913120,101913,101,04,HARRIS,E,KG - 05,N,,,R
HUMBLE ISD,TIMBERS EL,W,101913110,101913,101,04,HARRIS,E,KG - 05,N,,,A
HUMBLE ISD,TIMBERWOOD MIDDLE,,101913046,101913,101,04,HARRIS,M,06 - 08,N,,,A
HUMBLE ISD,WHISPERING PINES EL,,101913115,101913,101,04,HARRIS,E,EE - 05,N,,,L
HUMBLE ISD,WILLOW CREEK EL,AEWMNX,101913113,101913,101,04,HARRIS,E,EE - 05,N,,,E
HUMBLE ISD,WOODLAND HILLS EL,WN,101913105,101913,101,04,HARRIS,E,KG - 05,N,,,R
HUNT ISD,HUNT SCHOOL,WMNSY,133902101,133902,133,20,KERR,E,PK - 08,N,,,A
HUNTINGTON ISD,HUNTINGTON EL,E,003904101,003904,003,07,ANGELINA,E,PK - 03,N,,,R
HUNTINGTON ISD,HUNTINGTON H S,V,003904001,003904,003,07,ANGELINA,S,09 - 12,N,,,A
HUNTINGTON ISD,HUNTINGTON INT,M,003904102,003904,003,07,ANGELINA,E,04 - 05,N,,,R
HUNTINGTON ISD,HUNTINGTON MIDDLE,ESZ,003904041,003904,003,07,ANGELINA,M,06 - 08,N,,,R
HUNTINGTON ISD,PRIDE ALTER SCH,,003904005,003904,003,07,ANGELINA,S,09 - 12,N,,,1
HUNTSVILLE ISD,GIBBS EL,EW,236902102,236902,236,06,WALKER,E,EE - 04,N,,,A
HUNTSVILLE ISD,HUNTSVILLE EL,W,236902106,236902,236,06,WALKER,E,PK - 04,N,,,A
HUNTSVILLE ISD,HUNTSVILLE H S,,236902002,236902,236,06,WALKER,S,09 - 12,N,,,A
HUNTSVILLE ISD,HUNTSVILLE INT,EMZ,236902041,236902,236,06,WALKER,M,05 - 06,N,,,A
HUNTSVILLE ISD,HUNTSVILLE TRANSITIONAL DISCIPLIN,,236902005,236902,236,06,WALKER,S,09 - 12,N,,,X
HUNTSVILLE ISD,MANCE PARK MIDDLE,X,236902042,236902,236,06,WALKER,M,07 - 08,N,,,A
HUNTSVILLE ISD,SAMUEL HOUSTON EL,,236902103,236902,236,06,WALKER,E,PK - 04,N,,,A
HUNTSVILLE ISD,SCOTT JOHNSON EL,W,236902104,236902,236,06,WALKER,E,PK - 04,N,,,R
HUNTSVILLE ISD,STEWART EL,W,236902101,236902,236,06,WALKER,E,PK - 04,N,,,R
HUNTSVILLE ISD,WESTMORELAND LEARNING CENTER,,236902004,236902,236,06,WALKER,S,09 - 12,N,,,1
HURST-EULESS-BEDFORD ISD,ALTER ED PROG,,220916004,220916,220,11,TARRANT,B,01 - 12,N,,,X
HURST-EULESS-BEDFORD ISD,BEDFORD HEIGHTS EL,EWMN,220916119,220916,220,11,TARRANT,E,KG - 06,N,,,R
HURST-EULESS-BEDFORD ISD,BEDFORD J H,AEWS,220916044,220916,220,11,TARRANT,M,07 - 09,N,,,A
HURST-EULESS-BEDFORD ISD,BELL H S,AS,220916001,220916,220,11,TARRANT,S,10 - 12,N,,,A
HURST-EULESS-BEDFORD ISD,BELL MANOR EL,EMNY,220916116,220916,220,11,TARRANT,E,EE - 06,N,,,R
HURST-EULESS-BEDFORD ISD,BELLAIRE EL,Y,220916102,220916,220,11,TARRANT,E,PK - 06,N,,,R
HURST-EULESS-BEDFORD ISD,CENTRAL J H,A,220916041,220916,220,11,TARRANT,M,07 - 09,N,,,A
HURST-EULESS-BEDFORD ISD,DONNA PARK,EWMNY,220916113,220916,220,11,TARRANT,E,EE - 06,N,,,R
HURST-EULESS-BEDFORD ISD,EULESS J H,S,220916042,220916,220,11,TARRANT,M,07 - 09,N,,,R
HURST-EULESS-BEDFORD ISD,HARRISON LANE EL,MNY,220916103,220916,220,11,TARRANT,E,PK - 06,N,,,R
HURST-EULESS-BEDFORD ISD,HARWOOD J H,EWS,220916045,220916,220,11,TARRANT,M,07 - 09,N,,,R
HURST-EULESS-BEDFORD ISD,HURST HILLS EL,EMNY,220916115,220916,220,11,TARRANT,E,PK - 06,N,,,R
HURST-EULESS-BEDFORD ISD,HURST J H,AWSZ,220916043,220916,220,11,TARRANT,M,07 - 09,N,,,R
HURST-EULESS-BEDFORD ISD,KEYS CTR,,220916005,220916,220,11,TARRANT,S,09 - 12,N,,,1
HURST-EULESS-BEDFORD ISD,LAKEWOOD EL,EWMNZ,220916118,220916,220,11,TARRANT,E,KG - 06,N,,,R
HURST-EULESS-BEDFORD ISD,MEADOW CREEK EL,EWMNZ,220916122,220916,220,11,TARRANT,E,PK - 06,N,,,E
HURST-EULESS-BEDFORD ISD,MIDWAY PARK EL,EMZ,220916114,220916,220,11,TARRANT,E,PK - 06,N,,,R
HURST-EULESS-BEDFORD ISD,NORTH EULESS EL,ENY,220916105,220916,220,11,TARRANT,E,EE - 06,N,,,R
HURST-EULESS-BEDFORD ISD,OAKWOOD TERRACE EL,Y,220916106,220916,220,11,TARRANT,E,PK - 06,N,,,A
HURST-EULESS-BEDFORD ISD,RIVER TRAILS ELEMENTARY SCHOOL,AEWMN,220916123,220916,220,11,TARRANT,E,EE - 06,N,,,R
HURST-EULESS-BEDFORD ISD,SHADY BROOK EL,NZ,220916117,220916,220,11,TARRANT,E,KG - 06,N,,,R
HURST-EULESS-BEDFORD ISD,SHADY OAKS EL,AEWMNY,220916107,220916,220,11,TARRANT,E,PK - 06,N,,,E
HURST-EULESS-BEDFORD ISD,SOUTH EULESS EL,EMNY,220916108,220916,220,11,TARRANT,E,EE - 06,N,,,R
HURST-EULESS-BEDFORD ISD,SPRING GARDEN EL,EWMNZ,220916121,220916,220,11,TARRANT,E,EE - 06,N,,,A
HURST-EULESS-BEDFORD ISD,STONEGATE EL,NY,220916110,220916,220,11,TARRANT,E,KG - 06,N,,,R
HURST-EULESS-BEDFORD ISD,TARRANT CO J J A E P,,220916007,220916,220,11,TARRANT,S,08 - 10,N,,,X
HURST-EULESS-BEDFORD ISD,TRANSITION PROGRAM,,220916120,220916,220,11,TARRANT,S,12 - 12,N,220916002,TRINITY H S,A
HURST-EULESS-BEDFORD ISD,TRINITY H S,AS,220916002,220916,220,11,TARRANT,S,10 - 12,N,,,A
HURST-EULESS-BEDFORD ISD,WEST HURST EL,EMNZ,220916111,220916,220,11,TARRANT,E,EE - 06,N,,,R
HURST-EULESS-BEDFORD ISD,WILSHIRE EL,EWMN,220916112,220916,220,11,TARRANT,E,PK - 06,N,,,R
HUTTO ISD,COTTONWOOD CREEK EL,,246906103,246906,246,13,WILLIAMSON,E,EE - 05,N,,,A
HUTTO ISD,HUTTO ELEMENTARY SCHOOL,X,246906101,246906,246,13,WILLIAMSON,E,PK - 05,N,,,A
HUTTO ISD,HUTTO H S,,246906001,246906,246,13,WILLIAMSON,S,09 - 12,N,,,A
HUTTO ISD,HUTTO MIDDLE SCHOOL,AWX,246906041,246906,246,13,WILLIAMSON,M,06 - 08,N,,,A
HUTTO ISD,LOTT DETENTION CENTER,,246906003,246906,246,13,WILLIAMSON,S,07 - 10,N,,,X
HUTTO ISD,NADINE JOHNSON ELEMENTARY,,246906121,246906,246,13,WILLIAMSON,E,PK - 05,N,,,L
HUTTO ISD,WILLIAMSON COUNTY ACADEMY,,246906002,246906,246,13,WILLIAMSON,S,11 - 11,N,,,X
I AM THAT I AM ACADEMY,I AM THAT I AM ACADEMY,,057818001,057818,057,10,DALLAS,S,08 - 12,Y,,,1
IDALOU ISD,IDALOU DAEP,,152910004,152910,152,17,LUBBOCK,B,06 - 10,N,,,X
IDALOU ISD,IDALOU EL,,152910101,152910,152,17,LUBBOCK,E,PK - 04,N,,,A
IDALOU ISD,IDALOU H S,AUV,152910001,152910,152,17,LUBBOCK,S,09 - 12,N,,,A
IDALOU ISD,IDALOU MIDDLE,AEWNS,152910041,152910,152,17,LUBBOCK,M,05 - 08,N,,,R
IDALOU ISD,LUBBOCK CO J J A E P,,152910003,152910,152,17,LUBBOCK,S,09 - 09,N,,,X
IDEA  ACADEMY,IDEA ACADEMY,A,108807041,108807,108,01,HIDALGO,E,PK - 08,Y,,,A
IDEA  ACADEMY,IDEA COLLEGE PREP,AUVMS,108807001,108807,108,01,HIDALGO,S,09 - 12,Y,,,E
IDEA  ACADEMY,IDEA FRONTIER ACADEMY,,108807103,108807,108,01,HIDALGO,E,KG - 02,Y,,,X
IDEA  ACADEMY,IDEA FRONTIER COLLEGE PREP,,108807043,108807,108,01,HIDALGO,M,06 - 08,Y,,,L
IDEA  ACADEMY,IDEA QUEST ACADEMY,,108807102,108807,108,01,HIDALGO,E,KG - 02,Y,,,X
IDEA  ACADEMY,IDEA QUEST COLLEGE PREP,EWSY,108807042,108807,108,01,HIDALGO,M,06 - 08,Y,,,R
INDUSTRIAL ISD,INDUSTRIAL EL EAST,WNY,120905102,120905,120,03,JACKSON,E,EE - 05,N,,,R
INDUSTRIAL ISD,INDUSTRIAL EL WEST,AEWMN,120905101,120905,120,03,JACKSON,E,KG - 05,N,,,E
INDUSTRIAL ISD,INDUSTRIAL H S,RUVSY,120905001,120905,120,03,JACKSON,S,09 - 12,N,,,A
INDUSTRIAL ISD,INDUSTRIAL J H,EWSX,120905041,120905,120,03,JACKSON,M,06 - 08,N,,,R
INGLESIDE ISD,BLASCHKE/SHELDON ELEMENTARY,AEY,205903103,205903,205,02,SAN PATRICIO,M,05 - 06,N,,,A
INGLESIDE ISD,GILBERT J MIRCOVICH ELEMENTARY,,205903104,205903,205,02,SAN PATRICIO,E,02 - 04,N,,,R
INGLESIDE ISD,INGLESIDE H S,UVX,205903001,205903,205,02,SAN PATRICIO,S,09 - 12,N,,,A
INGLESIDE ISD,INGLESIDE PRIMARY SCHOOL,,205903102,205903,205,02,SAN PATRICIO,E,EE - 01,N,205903104,GILBERT J MIRCOVICH ELEMENTARY,R
INGLESIDE ISD,LEON TAYLOR J H,,205903042,205903,205,02,SAN PATRICIO,M,07 - 08,N,,,A
INGRAM ISD,INGRAM EL,,133904101,133904,133,20,KERR,E,EE - 05,N,,,A
INGRAM ISD,INGRAM MIDDLE,EWS,133904041,133904,133,20,KERR,M,06 - 08,N,,,R
INGRAM ISD,INGRAM-TOM MOORE H S,X,133904001,133904,133,20,KERR,S,09 - 12,N,,,A
INSPIRED VISION ACADEMY,INSPIRED VISION,AS,057830002,057830,057,10,DALLAS,E,PK - 08,Y,,,A
INSPIRED VISION ACADEMY,INSPIRED VISION ACADEMY,,057830001,057830,057,10,DALLAS,E,PK - 06,Y,,,L
IOLA ISD,IOLA EL,EWMX,093903101,093903,093,06,GRIMES,E,PK - 06,N,,,R
IOLA ISD,IOLA H S,AV,093903001,093903,093,06,GRIMES,S,07 - 12,N,,,A
IOWA PARK CISD,BRADFORD EL,EMNX,243903101,243903,243,09,WICHITA,E,03 - 05,N,,,A
IOWA PARK CISD,IOWA PARK H S,UVSX,243903001,243903,243,09,WICHITA,S,09 - 12,N,,,A
IOWA PARK CISD,KIDWELL EL,,243903103,243903,243,09,WICHITA,E,EE - 02,N,243903101,BRADFORD EL,A
IOWA PARK CISD,W F GEORGE MIDDLE,EWS,243903041,243903,243,09,WICHITA,M,06 - 08,N,,,A
IRA ISD,IRA SCHOOL,RUVEW,208903001,208903,208,14,SCURRY,B,KG - 12,N,,,A
IRAAN-SHEFFIELD ISD,IRAAN EL,,186903101,186903,186,18,PECOS,E,PK - 05,N,,,A
IRAAN-SHEFFIELD ISD,IRAAN H S,ARUS,186903001,186903,186,18,PECOS,S,09 - 12,N,,,A
IRAAN-SHEFFIELD ISD,IRAAN J H,EWMSX,186903041,186903,186,18,PECOS,M,06 - 08,N,,,E
IRAAN-SHEFFIELD ISD,T Y C SHEFFIELD CAMPUS,,186903002,186903,186,18,PECOS,S,09 - 12,N,,,1
IREDELL ISD,IREDELL SCHOOL,ACVEWSX,018906001,018906,018,12,BOSQUE,B,PK - 12,N,,,R
IRION COUNTY ISD,IRION EL,EWMY,118902101,118902,118,15,IRION,E,EE - 06,N,,,R
IRION COUNTY ISD,IRION H S,AUVE,118902001,118902,118,15,IRION,S,07 - 12,N,,,A
IRVING ISD,AUSTIN MIDDLE,EWSY,057912045,057912,057,10,DALLAS,M,06 - 08,N,,,R
IRVING ISD,BARTON EL,,057912101,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,BOWIE MIDDLE,,057912041,057912,057,10,DALLAS,M,06 - 08,N,,,A
IRVING ISD,BRANDENBURG EL,Z,057912116,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,BRITAIN EL,,057912103,057912,057,10,DALLAS,E,EE - 05,N,,,A
IRVING ISD,BROWN EL,Z,057912102,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,CLIFTON EARLY CHILDHOOD,,057912161,057912,057,10,DALLAS,E,EE - PK,N,,,X
IRVING ISD,CROCKETT MIDDLE,WS,057912042,057912,057,10,DALLAS,M,06 - 08,N,,,A
IRVING ISD,DALLAS CO SCHOOL FOR ACCELERATED,,057912007,057912,057,10,DALLAS,B,06 - 11,N,,,X
IRVING ISD,DAVIS EL,,057912121,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,ELLIOTT EL,,057912118,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,FARINE EL,,057912113,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,GILBERT F M EL,,057912122,057912,057,10,DALLAS,E,KG - 05,N,,,R
IRVING ISD,GOOD EL,AWMY,057912105,057912,057,10,DALLAS,E,KG - 05,N,,,R
IRVING ISD,HALEY J EL,WX,057912106,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,HALEY T EL,Z,057912107,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,HANES EL,MX,057912119,057912,057,10,DALLAS,E,KG - 05,N,,,R
IRVING ISD,HOUSTON MIDDLE,ESZ,057912046,057912,057,10,DALLAS,M,06 - 08,N,,,A
IRVING ISD,IRVING H S,RX,057912002,057912,057,10,DALLAS,S,09 - 12,N,,,A
IRVING ISD,JACKIE MAE TOWNSELL ELEMENTARY,NY,057912123,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,JOHN W AND MARGIE STIPES ELEMENTAR,WMNX,057912124,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,JOHNSTON EL,,057912108,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,KEYES EL,,057912109,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,KINKEADE EARLY CHILDHOOD,,057912163,057912,057,10,DALLAS,E,EE - PK,N,,,X
IRVING ISD,LAMAR MIDDLE,EWSZ,057912044,057912,057,10,DALLAS,M,06 - 08,N,,,R
IRVING ISD,LEE EL,X,057912111,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,LIVELY EL,N,057912112,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,LORENZO DE ZAVALA MIDDLE,EWY,057912048,057912,057,10,DALLAS,M,06 - 08,N,,,A
IRVING ISD,MACARTHUR H S,,057912003,057912,057,10,DALLAS,S,09 - 12,N,,,A
IRVING ISD,NIMITZ H S,Y,057912004,057912,057,10,DALLAS,S,09 - 12,N,,,A
IRVING ISD,PIERCE EARLY CHILDHOOD,,057912162,057912,057,10,DALLAS,E,EE - PK,N,,,X
IRVING ISD,SCHULZE EL,,057912114,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,THE ACADEMY OF IRVING ISD,DRU,057912006,057912,057,10,DALLAS,S,09 - 12,N,,,A
IRVING ISD,TOWNLEY EL,,057912120,057912,057,10,DALLAS,E,KG - 05,N,,,A
IRVING ISD,TRAVIS MIDDLE,AESZ,057912043,057912,057,10,DALLAS,M,06 - 08,N,,,A
IRVING ISD,UNION BOWER CENTER FOR LEARNING,,057912005,057912,057,10,DALLAS,S,08 - 12,N,,,2
IRVING ISD,WHEELER TRANSITIONAL AND DEVELOPM,,057912020,057912,057,10,DALLAS,B,06 - 12,N,,,X
IRVING ISD,WHEELER TRANSITIONAL AND DEVELOPM,,057912104,057912,057,10,DALLAS,E,KG - 05,N,,,X
ITALY ISD,ITALY H S,AUV,070907001,070907,070,10,ELLIS,S,07 - 12,N,,,A
ITALY ISD,STAFFORD EL,WMZ,070907101,070907,070,10,ELLIS,E,PK - 06,N,,,A
ITASCA ISD,HILL CO J J A E P,,109907010,109907,109,12,HILL,S,09 - 11,N,,,X
ITASCA ISD,ITASCA EL,EWMX,109907101,109907,109,12,HILL,E,EE - 04,N,,,E
ITASCA ISD,ITASCA H S,AUVS,109907001,109907,109,12,HILL,S,09 - 12,N,,,R
ITASCA ISD,ITASCA INTER,AEMN,109907042,109907,109,12,HILL,M,05 - 06,N,,,R
ITASCA ISD,ITASCA J H,AESY,109907041,109907,109,12,HILL,M,07 - 08,N,,,E
JACKSBORO ISD,ALTER SCH,,119902002,119902,119,09,JACK,S,09 - 12,N,,,1
JACKSBORO ISD,JACKSBORO EL,EWMN,119902101,119902,119,09,JACK,E,EE - 05,N,,,R
JACKSBORO ISD,JACKSBORO H S,RUVS,119902001,119902,119,09,JACK,S,09 - 12,N,,,A
JACKSBORO ISD,JOHN LOWRANCE MIDDLE,EWS,119902041,119902,119,09,JACK,M,06 - 08,N,,,R
JACKSONVILLE ISD,COMPASS CENTER,,037904004,037904,037,07,CHEROKEE,B,KG - 12,N,,,1
JACKSONVILLE ISD,EAST SIDE ELEMENTARY,EWM,037904102,037904,037,07,CHEROKEE,E,EE - 04,N,,,R
JACKSONVILLE ISD,FRED DOUGLASS,,037904103,037904,037,07,CHEROKEE,E,EE - 04,N,,,A
JACKSONVILLE ISD,JACKSONVILLE H S,,037904002,037904,037,07,CHEROKEE,S,09 - 12,N,,,A
JACKSONVILLE ISD,JACKSONVILLE MIDDLE,X,037904042,037904,037,07,CHEROKEE,M,07 - 08,N,,,A
JACKSONVILLE ISD,JOE WRIGHT ELEMENTARY,,037904105,037904,037,07,CHEROKEE,E,PK - 04,N,,,A
JACKSONVILLE ISD,NICHOLS INTERMEDIATE,EZ,037904043,037904,037,07,CHEROKEE,M,05 - 06,N,,,A
JACKSONVILLE ISD,WEST SIDE ELEMENTARY,WM,037904104,037904,037,07,CHEROKEE,E,PK - 04,N,,,R
JAMIE'S HOUSE CHARTER SCHOOL,JAMIE'S HOUSE CHARTER SCHOOL,,101822001,101822,101,04,HARRIS,B,06 - 12,Y,,,L
JARRELL ISD,JARRELL EL,NX,246907101,246907,246,13,WILLIAMSON,E,PK - 05,N,,,A
JARRELL ISD,JARRELL H S,,246907001,246907,246,13,WILLIAMSON,S,09 - 12,N,,,L
JARRELL ISD,JARRELL MIDDLE,S,246907041,246907,246,13,WILLIAMSON,M,06 - 08,N,,,A
JARRELL ISD,WILLIAMSON CO J J A E P,,246907002,246907,246,13,WILLIAMSON,M,08 - 08,N,,,X
JASPER ISD,J H ROWE INTERMEDIATE,EY,121904104,121904,121,05,JASPER,M,05 - 06,N,,,A
JASPER ISD,JASPER H S,,121904001,121904,121,05,JASPER,S,09 - 12,N,,,L
JASPER ISD,JASPER JUNIOR HIGH,,121904043,121904,121,05,JASPER,M,07 - 08,N,,,A
JASPER ISD,JEAN C FEW PRIMARY SCHOOL,,121904105,121904,121,05,JASPER,E,EE - 02,N,121904103,PARNELL EL,R
JASPER ISD,PARNELL EL,,121904103,121904,121,05,JASPER,E,03 - 04,N,,,R
JASPER ISD,STARS (SOUTHEAST TEXAS ACADEMIC R,,121904002,121904,121,05,JASPER,S,09 - 12,N,,,X
JAYTON-GIRARD ISD,JAYTON SCHOOLS,CRVEWS,132902001,132902,132,17,KENT,B,PK - 12,N,,,R
JEAN MASSIEU ACADEMY,JEAN  MASSIEU ACADEMY,,057819001,057819,057,10,DALLAS,B,PK - 12,Y,,,L
JEFFERSON ISD,JEFFERSON EL,,155901102,155901,155,08,MARION,E,01 - 04,N,,,A
JEFFERSON ISD,JEFFERSON H S,,155901002,155901,155,08,MARION,S,09 - 12,N,,,A
JEFFERSON ISD,JEFFERSON JUNIOR HIGH,,155901041,155901,155,08,MARION,M,05 - 08,N,,,A
JEFFERSON ISD,JEFFERSON PRIMARY SCH,,155901103,155901,155,08,MARION,E,EE - KG,N,,,X
JESSE JACKSON ACADEMY,JESSE JACKSON ACADEMY,RS,101831001,101831,101,04,HARRIS,S,09 - 12,Y,,,A
JIM HOGG COUNTY ISD,HEBBRONVILLE EL,NX,124901101,124901,124,01,JIM HOGG,E,PK - 05,N,,,R
JIM HOGG COUNTY ISD,HEBBRONVILLE H S,RUVX,124901001,124901,124,01,JIM HOGG,S,09 - 12,N,,,A
JIM HOGG COUNTY ISD,HEBBRONVILLE J H,,124901041,124901,124,01,JIM HOGG,M,06 - 08,N,,,A
JIM NED CISD,BUFFALO GAP EL,EWMNX,221911102,221911,221,14,TAYLOR,E,KG - 05,N,,,E
JIM NED CISD,JIM NED H S,UVSY,221911001,221911,221,14,TAYLOR,S,09 - 12,N,,,A
JIM NED CISD,JIM NED MIDDLE,EWS,221911041,221911,221,14,TAYLOR,M,06 - 08,N,,,R
JIM NED CISD,LAWN EL,EWMNY,221911101,221911,221,14,TAYLOR,E,EE - 05,N,,,E
JOAQUIN ISD,JOAQUIN EL,EWMNZ,210902102,210902,210,07,SHELBY,E,PK - 06,N,,,R
JOAQUIN ISD,JOAQUIN H S,UVS,210902001,210902,210,07,SHELBY,S,09 - 12,N,,,A
JOAQUIN ISD,JOAQUIN JR HIGH SCHOOL,EWSX,210902041,210902,210,07,SHELBY,M,07 - 08,N,,,E
JOHN H WOOD JR CHARTER SCHOOL,JOHN H WOOD JR CHARTER SCHOOL AT,,015808001,015808,015,20,BEXAR,S,10 - 12,Y,,,1
JOHN H WOOD JR CHARTER SCHOOL,JOHN H WOOD JR CHARTER SCHOOL AT,,015808005,015808,015,20,BEXAR,S,07 - 12,Y,,,1
JOHN H WOOD JR CHARTER SCHOOL,JOHN H WOOD JR CS HAYS CO JUVENIL,,015808003,015808,015,20,BEXAR,B,05 - 12,Y,,,1
JOHN H WOOD JR CHARTER SCHOOL,JOHN H WOOD JR CS HAYS CO JUVENIL,,015808004,015808,015,20,BEXAR,S,07 - 12,Y,,,1
JOHNSON CITY ISD,LYNDON B JOHNSON EL,EWMX,016901101,016901,016,13,BLANCO,E,EE - 04,N,,,E
JOHNSON CITY ISD,LYNDON B JOHNSON H S,AUVSX,016901001,016901,016,13,BLANCO,S,09 - 12,N,,,A
JOHNSON CITY ISD,LYNDON B JOHNSON MIDDLE,AENSY,016901041,016901,016,13,BLANCO,M,05 - 08,N,,,A
JONESBORO ISD,JONESBORO SCHOOL,RWX,050909001,050909,050,12,CORYELL,B,KG - 12,N,,,A
JOSHUA ISD,A G ELDER EL,EMNY,126905103,126905,126,11,JOHNSON,E,EE - 06,N,,,R
JOSHUA ISD,ACCELERATED LRN CTR,,126905002,126905,126,11,JOHNSON,S,09 - 12,N,,,1
JOSHUA ISD,CADDO GROVE EL,EMN,126905106,126905,126,11,JOHNSON,E,EE - 06,N,,,A
JOSHUA ISD,H D STAPLES EL,EWMN,126905101,126905,126,11,JOHNSON,E,PK - 06,N,,,R
JOSHUA ISD,JOHNSON COUNTY J J A E P,,126905042,126905,126,11,JOHNSON,S,08 - 10,N,,,X
JOSHUA ISD,JOSHUA H S,AVSZ,126905001,126905,126,11,JOHNSON,S,09 - 12,N,,,A
JOSHUA ISD,NORTH JOSHUA EL,EWMNY,126905104,126905,126,11,JOHNSON,E,PK - 06,N,,,E
JOSHUA ISD,PLUM CREEK EL,EWNZ,126905105,126905,126,11,JOHNSON,E,EE - 06,N,,,R
JOSHUA ISD,R C LOFLIN MIDDLE,S,126905041,126905,126,11,JOHNSON,M,07 - 08,N,,,R
JOURDANTON ISD,ATASCOSA COUNTY JUVENILE JUSTICE,,007902005,007902,007,20,ATASCOSA,B,06 - 11,N,,,X
JOURDANTON ISD,BIGFOOT ALTER SCH,,007902002,007902,007,20,ATASCOSA,S,10 - 12,N,,,X
JOURDANTON ISD,JOURDANTON EL,EWMNX,007902101,007902,007,20,ATASCOSA,E,PK - 05,N,,,R
JOURDANTON ISD,JOURDANTON H S,U,007902001,007902,007,20,ATASCOSA,S,09 - 12,N,,,A
JOURDANTON ISD,JOURDANTON J H,EWS,007902041,007902,007,20,ATASCOSA,M,06 - 08,N,,,R
JOURDANTON ISD,THE LARRY BROWN SCHOOL,,007902004,007902,007,20,ATASCOSA,S,09 - 11,N,,,X
JUAN B GALAVIZ CHARTER SCHOOL,JUAN B GALAVIZ CHARTER SCHOOL,,101852001,101852,101,04,HARRIS,S,09 - 12,Y,,,1
JUBILEE ACADEMIC CENTER,JUBILEE ACADEMIC CENTER,DRWZ,015822001,015822,015,20,BEXAR,B,PK - 12,Y,,,A
JUBILEE ACADEMIC CENTER,OMEGA ACADEMIC CENTER,,015822002,015822,015,20,BEXAR,B,06 - 12,Y,,,1
JUDSON ISD,ALTER SCH,,015916005,015916,015,20,BEXAR,B,06 - 12,N,,,X
JUDSON ISD,BEXAR CO J J A E P,,015916006,015916,015,20,BEXAR,M,08 - 09,N,,,X
