DISTNAME,CAMPNAME,CACKDTL,CAMPUS,DISTRICT,COUNTY,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING
ALVIN ISD,SAVANNAH LAKES EL,AMN,020901113,020901,020,04,BRAZORIA,E,PK - 05,N,,,R
ALVIN ISD,WALT DISNEY EL,MNZ,020901107,020901,020,04,BRAZORIA,E,03 - 05,N,,,E
ALVORD ISD,ALVORD EL,WN,249901101,249901,249,11,WISE,E,EE - 05,N,,,E
ALVORD ISD,ALVORD H S,AVJS,249901001,249901,249,11,WISE,S,09 - 12,N,,,R
ALVORD ISD,ALVORD MIDDLE,AEWNS,249901041,249901,249,11,WISE,M,06 - 08,N,,,R
AMARILLO ISD,AMARILLO AREA CTR FOR ADVANCED LRN,,188901003,188901,188,16,POTTER,S,09 - 11,N,,,X
AMARILLO ISD,AMARILLO H S,CRUJS,188901001,188901,188,16,POTTER,S,09 - 12,N,,,R
AMARILLO ISD,AUSTIN MIDDLE,E,188901041,188901,188,16,POTTER,M,06 - 08,N,,,R
AMARILLO ISD,AVONDALE EL,N,188901101,188901,188,16,POTTER,E,EE - 05,N,,,E
AMARILLO ISD,BELMAR EL,EWNX,188901102,188901,188,16,POTTER,E,EE - 05,N,,,E
AMARILLO ISD,BIVINS EL,EWN,188901103,188901,188,16,POTTER,E,PK - 05,N,,,E
AMARILLO ISD,BONHAM MIDDLE,S,188901048,188901,188,16,POTTER,M,06 - 08,N,,,R
AMARILLO ISD,BOWIE MIDDLE,S,188901042,188901,188,16,POTTER,M,06 - 08,N,,,R
AMARILLO ISD,CAPROCK H S,,188901002,188901,188,16,POTTER,S,09 - 12,N,,,A
AMARILLO ISD,CARVER EARLY CHILDHOOD ACADEMY,A,188901110,188901,188,16,POTTER,E,EE - 01,N,188901170,CARVER EL ACADEMY,R
AMARILLO ISD,CARVER EL ACADEMY,Z,188901170,188901,188,16,POTTER,E,02 - 05,N,,,R
AMARILLO ISD,CORONADO EL,MNZ,188901104,188901,188,16,POTTER,E,EE - 05,N,,,E
AMARILLO ISD,CROCKETT MIDDLE,AN,188901043,188901,188,16,POTTER,M,06 - 08,N,,,E
AMARILLO ISD,EASTRIDGE EL,NX,188901105,188901,188,16,POTTER,E,EE - 05,N,,,A
AMARILLO ISD,EMERSON EL,,188901106,188901,188,16,POTTER,E,PK - 05,N,,,A
AMARILLO ISD,FANNIN MIDDLE,,188901044,188901,188,16,POTTER,M,06 - 08,N,,,R
AMARILLO ISD,FOREST HILL EL,N,188901107,188901,188,16,POTTER,E,PK - 05,N,,,R
AMARILLO ISD,GLENWOOD EL,EWMNZ,188901108,188901,188,16,POTTER,E,PK - 05,N,,,E
AMARILLO ISD,HAMLET EL,NX,188901109,188901,188,16,POTTER,E,EE - 05,N,,,R
AMARILLO ISD,HOUSTON MIDDLE,W,188901045,188901,188,16,POTTER,M,06 - 08,N,,,R
AMARILLO ISD,HUMPHREY'S HIGHLAND EL,EMN,188901111,188901,188,16,POTTER,E,PK - 05,N,,,R
AMARILLO ISD,JOHNNY N ALLEN-6TH GRADE CAMPUS,X,188901050,188901,188,16,POTTER,M,06 - 06,N,,,R
AMARILLO ISD,LAMAR EL,MNZ,188901112,188901,188,16,POTTER,E,EE - 05,N,,,E
AMARILLO ISD,LANDERGIN EL,EWMNY,188901113,188901,188,16,POTTER,E,PK - 05,N,,,E
AMARILLO ISD,LAWNDALE EL,N,188901114,188901,188,16,POTTER,E,EE - 05,N,,,R
AMARILLO ISD,LEE EL,X,188901115,188901,188,16,POTTER,E,EE - 05,N,,,A
AMARILLO ISD,LORENZO DE ZAVALA MIDDLE SCHOOL,AEWSY,188901049,188901,188,16,POTTER,M,05 - 08,N,,,E
AMARILLO ISD,MANN MIDDLE,SY,188901046,188901,188,16,POTTER,M,06 - 08,N,,,R
AMARILLO ISD,MESA VERDE EL,M,188901134,188901,188,16,POTTER,E,EE - 05,N,,,E
AMARILLO ISD,NORTH HEIGHTS ALTER,,188901138,188901,188,16,POTTER,S,07 - 12,N,,,1
AMARILLO ISD,OAK DALE EL,MN,188901119,188901,188,16,POTTER,E,PK - 05,N,,,R
AMARILLO ISD,OLSEN PARK EL,WNY,188901120,188901,188,16,POTTER,E,PK - 05,N,,,E
AMARILLO ISD,PALO DURO H S,,188901004,188901,188,16,POTTER,S,09 - 12,N,,,A
AMARILLO ISD,PARAMOUNT TERRACE EL,EWN,188901121,188901,188,16,POTTER,E,EE - 05,N,,,E
AMARILLO ISD,PLEASANT VALLEY EL,N,188901122,188901,188,16,POTTER,E,PK - 05,N,,,R
AMARILLO ISD,PUCKETT EL,EWMN,188901139,188901,188,16,POTTER,E,KG - 05,N,,,E
AMARILLO ISD,RIDGECREST EL,EWMN,188901123,188901,188,16,POTTER,E,PK - 05,N,,,E
AMARILLO ISD,ROGERS EL,NZ,188901124,188901,188,16,POTTER,E,PK - 05,N,,,R
AMARILLO ISD,SAN JACINTO EL,N,188901126,188901,188,16,POTTER,E,EE - 05,N,,,R
AMARILLO ISD,SANBORN EL,WMNY,188901125,188901,188,16,POTTER,E,PK - 05,N,,,R
AMARILLO ISD,SLEEPY HOLLOW EL,EWMNY,188901140,188901,188,16,POTTER,E,KG - 05,N,,,E
AMARILLO ISD,SOUTH GEORGIA EL,EWMNX,188901127,188901,188,16,POTTER,E,EE - 05,N,,,E
AMARILLO ISD,SOUTH LAWN EL,WMNX,188901128,188901,188,16,POTTER,E,PK - 05,N,,,E
AMARILLO ISD,SUNRISE EL,EWMN,188901130,188901,188,16,POTTER,E,PK - 05,N,,,E
AMARILLO ISD,TASCOSA H S,S,188901005,188901,188,16,POTTER,S,09 - 12,N,,,A
AMARILLO ISD,TRADEWIND EL,WMNZ,188901143,188901,188,16,POTTER,E,EE - 05,N,,,E
AMARILLO ISD,TRAVIS LANGUAGE CTR,A,188901051,188901,188,16,POTTER,M,06 - 08,N,,,1
AMARILLO ISD,TRAVIS MIDDLE,,188901047,188901,188,16,POTTER,M,06 - 08,N,,,A
AMARILLO ISD,WESTERN PLATEAU EL,WMNX,188901131,188901,188,16,POTTER,E,PK - 05,N,,,E
AMARILLO ISD,WHITTIER EL,MN,188901132,188901,188,16,POTTER,E,PK - 05,N,,,E
AMARILLO ISD,WILLS EL,NZ,188901133,188901,188,16,POTTER,E,EE - 05,N,,,R
AMARILLO ISD,WINDSOR EL,EWMNX,188901141,188901,188,16,POTTER,E,EE - 05,N,,,E
AMARILLO ISD,WOLFLIN EL,EWNY,188901135,188901,188,16,POTTER,E,PK - 05,N,,,E
AMARILLO ISD,WOODLANDS ELEMENTARY,EWMY,188901142,188901,188,16,POTTER,E,KG - 04,N,,,E
AMBASSADORS PREPARATORY ACADEMY,AMBASSADORS PREPARATORY ACADEMY,EMNZ,084804101,084804,084,04,GALVESTON,E,PK - 06,Y,,,E
AMERICAN YOUTHWORKS CHARTER SCHOOL,AMERICAN YOUTHWORKS CHARTER SCHOOL,,227801001,227801,227,13,TRAVIS,S,09 - 12,Y,,,1
AMERICAN YOUTHWORKS CHARTER SCHOOL,AMERICAN YOUTHWORKS CHARTER SCHOOL,,227801002,227801,227,13,TRAVIS,S,09 - 12,Y,,,1
AMHERST ISD,AMHERST SCHOOL,RJX,140901001,140901,140,17,LAMB,B,PK - 12,N,,,A
AMHERST ISD,P E P,,140901002,140901,140,17,LAMB,S,10 - 11,N,,,1
AMIGOS POR VIDA-FRIENDS FOR LIFE P,AMIGOS POR VIDA-FRIENDS FOR LIFE,AY,101819001,101819,101,04,HARRIS,E,PK - 08,Y,,,R
ANAHUAC ISD,ADAPTIVE BEHAVIOR UNIT,,036901004,036901,036,04,CHAMBERS,M,07 - 09,N,,,X
ANAHUAC ISD,ANAHUAC EL,,036901101,036901,036,04,CHAMBERS,E,EE - 05,N,,,R
ANAHUAC ISD,ANAHUAC H S,VJ,036901001,036901,036,04,CHAMBERS,S,09 - 12,N,,,R
ANAHUAC ISD,ANAHUAC MIDDLE,EWSY,036901041,036901,036,04,CHAMBERS,M,06 - 08,N,,,R
ANAHUAC ISD,HARDIN/CHAMBERS CTR,,036901003,036901,036,04,CHAMBERS,S,08 - 11,N,,,X
ANDERSON-SHIRO CISD,ANDERSON-SHIRO EL,N,093901101,093901,093,06,GRIMES,E,PK - 05,N,,,R
ANDERSON-SHIRO CISD,ANDERSON-SHIRO JR/SR H S,VJWS,093901001,093901,093,06,GRIMES,B,06 - 12,N,,,E
ANDREWS ISD,ANDREWS ALTER,,002901002,002901,002,18,ANDREWS,B,06 - 11,N,,,X
ANDREWS ISD,ANDREWS H S,R,002901001,002901,002,18,ANDREWS,S,09 - 12,N,,,R
ANDREWS ISD,ANDREWS MIDDLE,SZ,002901041,002901,002,18,ANDREWS,M,06 - 08,N,,,R
ANDREWS ISD,CLEARFORK EL,,002901105,002901,002,18,ANDREWS,E,EE - 01,N,002901101,DEVONIAN EL,R
ANDREWS ISD,DEVONIAN EL,,002901101,002901,002,18,ANDREWS,E,02 - 03,N,,,R
ANDREWS ISD,UNDERWOOD EL,Z,002901104,002901,002,18,ANDREWS,E,04 - 05,N,,,R
ANGLETON ISD,ANGLETON H S,VS,020902001,020902,020,04,BRAZORIA,S,09 - 12,N,,,R
ANGLETON ISD,ANGLETON INTERMEDIATE SCHOOL,E,020902044,020902,020,04,BRAZORIA,M,07 - 08,N,,,R
ANGLETON ISD,ANGLETON MIDDLE,EMNZ,020902043,020902,020,04,BRAZORIA,M,05 - 06,N,,,E
ANGLETON ISD,BRAZORIA CO ALTER ED CTR,,020902003,020902,020,04,BRAZORIA,B,06 - 10,N,,,X
ANGLETON ISD,BRAZORIA CO JUVENILE DETENTION,A,020902004,020902,020,04,BRAZORIA,S,08 - 12,N,,,1
ANGLETON ISD,EARLY CHILDHOOD CAMPUS,,020902101,020902,020,04,BRAZORIA,E,EE - KG,N,,,X
ANGLETON ISD,FRONTIER EL,WMX,020902109,020902,020,04,BRAZORIA,E,01 - 04,N,,,R
ANGLETON ISD,MARSHALL EDUCATION CENTER,,020902005,020902,020,04,BRAZORIA,S,09 - 12,N,,,1
ANGLETON ISD,NORTHSIDE EL,WMX,020902102,020902,020,04,BRAZORIA,B,01 - 12,N,,,E
ANGLETON ISD,RANCHO ISABELLA EL,EMX,020902108,020902,020,04,BRAZORIA,E,01 - 04,N,,,E
ANGLETON ISD,SOUTHSIDE EL,,020902103,020902,020,04,BRAZORIA,E,01 - 04,N,,,E
ANGLETON ISD,STUDENT ALTERNATIVE CTR,,020902002,020902,020,04,BRAZORIA,B,06 - 11,N,,,X
ANGLETON ISD,WESTSIDE EL,EWM,020902104,020902,020,04,BRAZORIA,E,01 - 04,N,,,E
ANNA ISD,ANNA H S,AJ,043902001,043902,043,10,COLLIN,S,09 - 12,N,,,R
ANNA ISD,ANNA MIDDLE,AEWS,043902041,043902,043,10,COLLIN,M,06 - 08,N,,,R
ANNA ISD,JOE K BRYANT EL,MN,043902101,043902,043,10,COLLIN,E,EE - 05,N,,,E
ANNA ISD,SUE EVELYN RATTAN EL,X,043902103,043902,043,10,COLLIN,E,PK - 05,N,,,R
ANSON ISD,ANSON EL,NZ,127901101,127901,127,14,JONES,E,EE - 05,N,,,E
ANSON ISD,ANSON H S,AVJS,127901001,127901,127,14,JONES,S,09 - 12,N,,,R
ANSON ISD,ANSON MIDDLE,AEWSY,127901041,127901,127,14,JONES,M,06 - 08,N,,,R
ANTHONY ISD,ANTHONY EL,,071906101,071906,071,19,EL PASO,E,PK - 05,N,,,A
ANTHONY ISD,ANTHONY H S,ADR,071906001,071906,071,19,EL PASO,S,09 - 12,N,,,R
ANTHONY ISD,ANTHONY MIDDLE,AZ,071906041,071906,071,19,EL PASO,M,06 - 08,N,,,R
ANTON ISD,ANTON EL,N,110901101,110901,110,17,HOCKLEY,E,PK - 06,N,,,A
ANTON ISD,ANTON H S,ARVW,110901001,110901,110,17,HOCKLEY,S,07 - 12,N,,,A
ANTON ISD,ANTON P E P,,110901002,110901,110,17,HOCKLEY,S,11 - 11,N,,,1
APPLE SPRINGS ISD,APPLE SPRINGS EL,EMNY,228905101,228905,228,06,TRINITY,E,PK - 06,N,,,R
APPLE SPRINGS ISD,APPLE SPRINGS H S,AJ,228905001,228905,228,06,TRINITY,S,07 - 12,N,,,R
AQUILLA ISD,AQUILLA SCHOOL,AJ,109912001,109912,109,12,HILL,B,PK - 12,N,,,R
ARANSAS COUNTY ISD,FULTON 4-5 LEARNING CENTER,MNX,004901101,004901,004,02,ARANSAS,E,04 - 05,N,,,E
ARANSAS COUNTY ISD,LITTLE BAY PRIMARY SCHOOL,,004901102,004901,004,02,ARANSAS,E,EE - KG,N,,,X
ARANSAS COUNTY ISD,LIVE OAK 1-3 LEARNING CENTER,,004901103,004901,004,02,ARANSAS,E,01 - 03,N,,,R
ARANSAS COUNTY ISD,ROCKPORT-FULTON H S,S,004901001,004901,004,02,ARANSAS,S,09 - 12,N,,,R
ARANSAS COUNTY ISD,ROCKPORT-FULTON MIDDLE,S,004901041,004901,004,02,ARANSAS,M,06 - 08,N,,,R
ARANSAS PASS ISD,A C BLUNT MIDDLE SCHOOL,,205901041,205901,205,02,SAN PATRICIO,M,07 - 08,N,,,R
ARANSAS PASS ISD,ARANSAS PASS H S,S,205901001,205901,205,02,SAN PATRICIO,S,09 - 12,N,,,A
ARANSAS PASS ISD,CHARLIE MARSHALL EL,Y,205901104,205901,205,02,SAN PATRICIO,E,04 - 06,N,,,R
ARANSAS PASS ISD,H T FAULK EARLY CHILDHOOD SCHOOL,,205901101,205901,205,02,SAN PATRICIO,E,EE - 01,N,205901102,W A KIEBERGER EL,A
ARANSAS PASS ISD,W A KIEBERGER EL,E,205901102,205901,205,02,SAN PATRICIO,E,02 - 03,N,,,A
ARCHER CITY ISD,ARCHER CITY EL,EWN,005901101,005901,005,09,ARCHER,E,PK - 06,N,,,E
ARCHER CITY ISD,ARCHER CITY H S,JWS,005901001,005901,005,09,ARCHER,S,07 - 12,N,,,R
ARGYLE ISD,ARGYLE H S,ADPCRUVJEMS,061910001,061910,061,11,DENTON,S,09 - 12,N,,,E
ARGYLE ISD,ARGYLE INT,ANZ,061910042,061910,061,11,DENTON,M,05 - 06,N,,,E
ARGYLE ISD,ARGYLE MIDDLE,AEWMNSX,061910041,061910,061,11,DENTON,M,07 - 08,N,,,E
ARGYLE ISD,HILLTOP EL,EWM,061910101,061910,061,11,DENTON,E,EE - 04,N,,,E
ARLINGTON CLASSICS ACADEMY,ARLINGTON CLASSICS ACADEMY,WN,220802101,220802,220,11,TARRANT,E,KG - 06,Y,,,E
ARLINGTON ISD,AMOS EL,NX,220901124,220901,220,11,TARRANT,E,PK - 06,N,,,E
ARLINGTON ISD,ANDERSON ELEMENTARY,,220901160,220901,220,11,TARRANT,E,EE - 06,N,,,A
ARLINGTON ISD,ARLINGTON H S,,220901001,220901,220,11,TARRANT,S,09 - 12,N,,,A
ARLINGTON ISD,ASHWORTH EL,EWMNX,220901149,220901,220,11,TARRANT,E,PK - 06,N,,,E
ARLINGTON ISD,ATHERTON EL,Y,220901132,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,BAILEY J H,EWSY,220901045,220901,220,11,TARRANT,M,07 - 08,N,,,R
ARLINGTON ISD,BARNETT J H,,220901052,220901,220,11,TARRANT,M,07 - 08,N,,,R
ARLINGTON ISD,BEBENSEE EL,X,220901141,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,BECKHAM ELEMENTARY,ENY,220901158,220901,220,11,TARRANT,E,PK - 06,N,,,E
ARLINGTON ISD,BERRY EL,N,220901101,220901,220,11,TARRANT,E,EE - 06,N,,,R
ARLINGTON ISD,BLANTON EL,EWY,220901102,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,BOLES J H,AESY,220901051,220901,220,11,TARRANT,M,07 - 08,N,,,A
ARLINGTON ISD,BOWIE H S,S,220901004,220901,220,11,TARRANT,S,09 - 12,N,,,R
ARLINGTON ISD,BRYANT EL,MN,220901147,220901,220,11,TARRANT,E,PK - 06,N,,,E
ARLINGTON ISD,BURGIN EL,N,220901155,220901,220,11,TARRANT,E,EE - 06,N,,,R
ARLINGTON ISD,BUTLER EL,EWMN,220901129,220901,220,11,TARRANT,E,KG - 06,N,,,E
ARLINGTON ISD,CARTER J H,,220901041,220901,220,11,TARRANT,M,07 - 08,N,,,A
ARLINGTON ISD,COMMUNITY BASED PK,,220901105,220901,220,11,TARRANT,E,PK - PK,N,,,X
ARLINGTON ISD,COREY EL,NX,220901137,220901,220,11,TARRANT,E,EE - 06,N,,,R
ARLINGTON ISD,CROUCH EL,Y,220901150,220901,220,11,TARRANT,E,EE - 06,N,,,A
ARLINGTON ISD,CROW EL,,220901103,220901,220,11,TARRANT,E,EE - 06,N,,,R
ARLINGTON ISD,DITTO EL,EWMN,220901130,220901,220,11,TARRANT,E,KG - 06,N,,,E
ARLINGTON ISD,DUFF EL,WMNX,220901104,220901,220,11,TARRANT,E,KG - 06,N,,,R
ARLINGTON ISD,DUNN EL,N,220901125,220901,220,11,TARRANT,E,EE - 06,N,,,A
ARLINGTON ISD,FERGUSON J H,ESZ,220901056,220901,220,11,TARRANT,M,07 - 08,N,,,R
ARLINGTON ISD,FITZGERALD EL,N,220901136,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,FOSTER EL,,220901126,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,GOODMAN EL,N,220901119,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,GUNN J H,,220901047,220901,220,11,TARRANT,M,07 - 08,N,,,R
ARLINGTON ISD,HILL EL,N,220901117,220901,220,11,TARRANT,E,KG - 06,N,,,R
ARLINGTON ISD,HUTCHESON J H,,220901046,220901,220,11,TARRANT,M,07 - 08,N,,,A
ARLINGTON ISD,J M FARRELL EL,M,220901143,220901,220,11,TARRANT,E,PK - 06,N,,,E
ARLINGTON ISD,JANE ELLIS EL,,220901142,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,JOHNS EL,,220901121,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,KEY EL,EWMN,220901128,220901,220,11,TARRANT,E,KG - 06,N,,,R
ARLINGTON ISD,KNOX ELEMENTARY,MN,220901157,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,KOOKEN ED CTR,,220901107,220901,220,11,TARRANT,E,EE - PK,N,,,X
ARLINGTON ISD,LAMAR H S,,220901003,220901,220,11,TARRANT,S,09 - 12,N,,,A
ARLINGTON ISD,LARSON EL,N,220901151,220901,220,11,TARRANT,E,EE - 06,N,,,R
ARLINGTON ISD,LITTLE EL,EWNY,220901146,220901,220,11,TARRANT,E,EE - 06,N,,,E
ARLINGTON ISD,LYNN HALE EL,N,220901153,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,MARTIN H S,PJS,220901005,220901,220,11,TARRANT,S,09 - 12,N,,,R
ARLINGTON ISD,MARY MOORE EL,EWMN,220901144,220901,220,11,TARRANT,E,KG - 06,N,,,R
ARLINGTON ISD,MILLER EL,N,220901135,220901,220,11,TARRANT,E,EE - 06,N,,,R
ARLINGTON ISD,MORTON EL,,220901131,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,NEWCOMER CENTER,A,220901008,220901,220,11,TARRANT,S,07 - 10,N,,,1
ARLINGTON ISD,NICHOLS J H,X,220901053,220901,220,11,TARRANT,M,07 - 08,N,,,R
ARLINGTON ISD,OFF CAMPUS HEALTH SERVICES,,220901139,220901,220,11,TARRANT,B,KG - 12,N,,,X
ARLINGTON ISD,OUSLEY J H,WY,220901055,220901,220,11,TARRANT,M,07 - 08,N,,,R
ARLINGTON ISD,PEARCY EL,EMX,220901154,220901,220,11,TARRANT,E,EE - 06,N,,,R
ARLINGTON ISD,POPE EL,N,220901120,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,RANKIN EL,N,220901109,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,REMYNSE ELEMENTARY,Y,220901159,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,ROARK EL,,220901110,220901,220,11,TARRANT,E,EE - 06,N,,,A
ARLINGTON ISD,ROQUEMORE EL,,220901122,220901,220,11,TARRANT,E,EE - 06,N,,,A
ARLINGTON ISD,SAM HOUSTON H S,,220901002,220901,220,11,TARRANT,S,09 - 12,N,,,A
ARLINGTON ISD,SEGUIN H S,S,220901009,220901,220,11,TARRANT,S,09 - 12,N,,,A
ARLINGTON ISD,SHACKELFORD J H,Y,220901048,220901,220,11,TARRANT,M,07 - 08,N,,,A
ARLINGTON ISD,SHERROD EL,,220901134,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,SHORT EL,N,220901123,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,SOUTH DAVIS EL,,220901111,220901,220,11,TARRANT,E,EE - 06,N,,,A
ARLINGTON ISD,SPEER EL,,220901112,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,STARRETT EL,Z,220901140,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,SWIFT EL,MNX,220901113,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,TARRANT CO J J A E P,,220901010,220901,220,11,TARRANT,B,04 - 12,N,,,X
ARLINGTON ISD,THORNTON EL,,220901114,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,TOMMIE WILLIAMS EL,X,220901145,220901,220,11,TARRANT,E,EE - 06,N,,,A
ARLINGTON ISD,TURNING POINT ALTER H S,,220901007,220901,220,11,TARRANT,S,09 - 12,N,,,X
ARLINGTON ISD,TURNING POINT ALTER J H,,220901054,220901,220,11,TARRANT,M,07 - 08,N,,,X
ARLINGTON ISD,TURNING POINT ALTERNATIVE ELEM,,220901156,220901,220,11,TARRANT,E,03 - 06,N,,,X
ARLINGTON ISD,VENTURE ALTER H S,,220901006,220901,220,11,TARRANT,S,08 - 12,N,,,1
ARLINGTON ISD,WEBB EL,X,220901148,220901,220,11,TARRANT,E,PK - 06,N,,,A
ARLINGTON ISD,WEST EL,,220901152,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,WIMBISH EL,,220901116,220901,220,11,TARRANT,E,PK - 06,N,,,R
ARLINGTON ISD,WOOD EL,W,220901133,220901,220,11,TARRANT,E,KG - 06,N,,,A
ARLINGTON ISD,WORKMAN J H,,220901050,220901,220,11,TARRANT,M,07 - 08,N,,,A
ARLINGTON ISD,YOUNG J H,ES,220901049,220901,220,11,TARRANT,M,07 - 08,N,,,R
ARP ISD,ARP EL,WY,212901101,212901,212,07,SMITH,E,PK - 05,N,,,E
ARP ISD,ARP H S,J,212901001,212901,212,07,SMITH,S,09 - 12,N,,,A
ARP ISD,ARP J H,ANSX,212901041,212901,212,07,SMITH,M,06 - 08,N,,,E
ASPERMONT ISD,ASPERMONT EL,AM,217901101,217901,217,14,STONEWALL,E,PK - 06,N,,,R
ASPERMONT ISD,ASPERMONT HS,ARUVEWS,217901001,217901,217,14,STONEWALL,S,07 - 12,N,,,E
ATHENS ISD,ATHENS ANNEX,,107901107,107901,107,07,HENDERSON,E,EE - PK,N,,,X
ATHENS ISD,ATHENS H S,,107901001,107901,107,07,HENDERSON,S,09 - 12,N,,,A
ATHENS ISD,ATHENS INT,ANY,107901103,107901,107,07,HENDERSON,E,04 - 05,N,,,R
ATHENS ISD,ATHENS MIDDLE,,107901041,107901,107,07,HENDERSON,M,06 - 08,N,,,R
ATHENS ISD,BEL AIR EL,E,107901104,107901,107,07,HENDERSON,E,02 - 03,N,,,R
ATHENS ISD,BRIDGES CENTER,,107901003,107901,107,07,HENDERSON,S,09 - 12,N,,,1
ATHENS ISD,SOUTH ATHENS EL,,107901102,107901,107,07,HENDERSON,E,KG - 01,N,107901103,ATHENS INT,R
ATLANTA ISD,ATLANTA EL,W,034901106,034901,034,08,CASS,E,03 - 05,N,,,R
ATLANTA ISD,ATLANTA H S,,034901001,034901,034,08,CASS,S,09 - 12,N,,,A
ATLANTA ISD,ATLANTA MIDDLE,WS,034901042,034901,034,08,CASS,M,06 - 08,N,,,R
ATLANTA ISD,ATLANTA PRI,,034901107,034901,034,08,CASS,E,EE - 02,N,034901106,ATLANTA EL,R
AUBREY ISD,AUBREY H S,ARUVJES,061907001,061907,061,11,DENTON,S,09 - 12,N,,,R
AUBREY ISD,AUBREY MIDDLE,AEWNSY,061907041,061907,061,11,DENTON,M,06 - 08,N,,,E
AUBREY ISD,HL BROCKETT,EWN,061907101,061907,061,11,DENTON,E,KG - 05,N,,,E
AUBREY ISD,JAMES A MONACO,EWMN,061907102,061907,061,11,DENTON,E,EE - 05,N,,,E
AUSTIN CAN ACADEMY CHARTER SCHOOL,AUSTIN CAN ACADEMY CHARTER SCHOOL,,227818001,227818,227,13,TRAVIS,S,09 - 12,Y,,,1
AUSTIN DISCOVERY SCHOOL,AUSTIN DISCOVERY SCH,EN,227821101,227821,227,13,TRAVIS,E,KG - 06,Y,,,R
AUSTIN ISD,ACES- ALTERNATIVE CENTER FOR ELEME,,227901115,227901,227,13,TRAVIS,E,01 - 05,N,,,X
AUSTIN ISD,AKINS H S,,227901017,227901,227,13,TRAVIS,S,09 - 12,N,,,R
AUSTIN ISD,ALLAN EL,AM,227901142,227901,227,13,TRAVIS,E,EE - 05,N,,,A
AUSTIN ISD,ALLISON EL,X,227901101,227901,227,13,TRAVIS,E,PK - 06,N,,,A
AUSTIN ISD,ALTERNATIVE LEARNING CENTER,,227901012,227901,227,13,TRAVIS,B,06 - 12,N,,,X
AUSTIN ISD,ANDERSON H S,PVS,227901009,227901,227,13,TRAVIS,S,09 - 12,N,,,R
AUSTIN ISD,ANDREWS EL,WY,227901102,227901,227,13,TRAVIS,E,EE - 05,N,,,R
AUSTIN ISD,AUSTIN H S,PS,227901002,227901,227,13,TRAVIS,S,09 - 12,N,,,R
AUSTIN ISD,AUSTIN ST HOSPITAL,,227901250,227901,227,13,TRAVIS,B,KG - 12,N,,,X
AUSTIN ISD,BAILEY M S,EWS,227901059,227901,227,13,TRAVIS,M,06 - 08,N,,,R
AUSTIN ISD,BARANOFF EL,AEWMN,227901182,227901,227,13,TRAVIS,E,KG - 05,N,,,E
AUSTIN ISD,BARRINGTON EL,MZ,227901149,227901,227,13,TRAVIS,E,EE - 06,N,,,A
AUSTIN ISD,BARTON HILLS EL,EWMN,227901103,227901,227,13,TRAVIS,E,KG - 06,N,,,E
AUSTIN ISD,BECKER EL,MNZ,227901104,227901,227,13,TRAVIS,E,EE - 05,N,,,E
AUSTIN ISD,BEDICHEK M S,X,227901054,227901,227,13,TRAVIS,M,06 - 08,N,,,A
AUSTIN ISD,BLACKSHEAR EL,,227901105,227901,227,13,TRAVIS,E,PK - 05,N,,,A
AUSTIN ISD,BLANTON EL,EMNY,227901106,227901,227,13,TRAVIS,E,PK - 05,N,,,E
AUSTIN ISD,BLAZIER EL,Z,227901185,227901,227,13,TRAVIS,E,EE - 05,N,,,A
AUSTIN ISD,BOONE EL,EMNY,227901170,227901,227,13,TRAVIS,E,EE - 05,N,,,R
AUSTIN ISD,BOWIE H S,PVJS,227901013,227901,227,13,TRAVIS,S,09 - 12,N,,,R
AUSTIN ISD,BRENTWOOD EL,WMN,227901107,227901,227,13,TRAVIS,E,EE - 05,N,,,R
AUSTIN ISD,BROOKE EL,Y,227901108,227901,227,13,TRAVIS,E,EE - 05,N,,,R
